project,model,seed,fold,control_task,metric,value
1_opposing_affirming_claims,bert-base-uncased,1,0,NONE,full test acc,0.5307350158691406
1_opposing_affirming_claims,bert-base-uncased,1,0,NONE,full test f1,0.5224937796592712
1_opposing_affirming_claims,bert-base-uncased,1,0,NONE,full test acc,0.5307350158691406
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,1,RANDOMIZATION,full test f1,0.4967584609985351
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,1,RANDOMIZATION,full test acc,0.5019145607948303
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,3,RANDOMIZATION,full test f1,0.3464749455451965
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,3,RANDOMIZATION,full test acc,0.520034670829773
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,2,RANDOMIZATION,full test f1,0.4624012112617492
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,2,RANDOMIZATION,full test acc,0.512991726398468
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,2,RANDOMIZATION,full test f1,0.4577012658119201
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,2,RANDOMIZATION,full test acc,0.5162738561630249
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,1,RANDOMIZATION,full test f1,0.4854223728179931
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,1,RANDOMIZATION,full test acc,0.5049003958702087
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,0,RANDOMIZATION,full test f1,0.3604885637760162
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,0,RANDOMIZATION,full test acc,0.5217322111129761
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,3,RANDOMIZATION,full test f1,0.3650427758693695
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,3,RANDOMIZATION,full test acc,0.5203993320465088
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,1,RANDOMIZATION,full test f1,0.4952852129936218
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,1,RANDOMIZATION,full test acc,0.5005242228507996
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,2,RANDOMIZATION,full test f1,0.4938723444938659
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,2,RANDOMIZATION,full test acc,0.5097095966339111
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,0,RANDOMIZATION,full test f1,0.4736219644546509
1_opposing_affirming_claims,microsoft/deberta-v3-base,4,0,RANDOMIZATION,full test acc,0.5119544267654419
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,0,RANDOMIZATION,full test f1,0.4961933493614197
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,0,RANDOMIZATION,full test acc,0.5021082758903503
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,3,RANDOMIZATION,full test f1,0.3515382409095764
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,3,RANDOMIZATION,full test acc,0.5209919214248657
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,3,RANDOMIZATION,full test f1,0.4073930382728576
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,3,RANDOMIZATION,full test acc,0.5175730586051941
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,0,RANDOMIZATION,full test f1,0.4983782172203064
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,0,RANDOMIZATION,full test acc,0.4998062551021576
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,3,RANDOMIZATION,full test f1,0.4369945526123047
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,3,RANDOMIZATION,full test acc,0.5100743174552917
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,2,RANDOMIZATION,full test f1,0.43315190076828
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,2,RANDOMIZATION,full test acc,0.5155445337295532
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,2,RANDOMIZATION,full test f1,0.498184323310852
1_opposing_affirming_claims,microsoft/deberta-v3-base,1,2,RANDOMIZATION,full test acc,0.5034188628196716
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,0,RANDOMIZATION,full test f1,0.4848057627677917
1_opposing_affirming_claims,microsoft/deberta-v3-base,2,0,RANDOMIZATION,full test acc,0.510951578617096
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test f1,0.4961629807949066
1_opposing_affirming_claims,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test acc,0.499908834695816
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,1,RANDOMIZATION,full test f1,0.5040773749351501
1_opposing_affirming_claims,microsoft/deberta-v3-base,0,1,RANDOMIZATION,full test acc,0.5041254758834839
1_opposing_affirming_claims,facebook/bart-base,2,0,RANDOMIZATION,full test f1,0.4959154427051544
1_opposing_affirming_claims,facebook/bart-base,2,0,RANDOMIZATION,full test acc,0.5029743313789368
1_opposing_affirming_claims,facebook/bart-base,4,1,RANDOMIZATION,full test f1,0.3825127780437469
1_opposing_affirming_claims,facebook/bart-base,4,1,RANDOMIZATION,full test acc,0.5159319639205933
1_opposing_affirming_claims,facebook/bart-base,4,2,RANDOMIZATION,full test f1,0.438648521900177
1_opposing_affirming_claims,facebook/bart-base,4,2,RANDOMIZATION,full test acc,0.5159775614738464
1_opposing_affirming_claims,facebook/bart-base,3,2,RANDOMIZATION,full test f1,0.438721090555191
1_opposing_affirming_claims,facebook/bart-base,3,2,RANDOMIZATION,full test acc,0.5149518847465515
1_opposing_affirming_claims,facebook/bart-base,3,1,RANDOMIZATION,full test f1,0.4938727617263794
1_opposing_affirming_claims,facebook/bart-base,3,1,RANDOMIZATION,full test acc,0.498564064502716
1_opposing_affirming_claims,facebook/bart-base,4,0,RANDOMIZATION,full test f1,0.4365208745002746
1_opposing_affirming_claims,facebook/bart-base,4,0,RANDOMIZATION,full test acc,0.5161253809928894
1_opposing_affirming_claims,facebook/bart-base,0,1,RANDOMIZATION,full test f1,0.4558199346065521
1_opposing_affirming_claims,facebook/bart-base,0,1,RANDOMIZATION,full test acc,0.5123991370201111
1_opposing_affirming_claims,facebook/bart-base,1,0,RANDOMIZATION,full test f1,0.4982277452945709
1_opposing_affirming_claims,facebook/bart-base,1,0,RANDOMIZATION,full test acc,0.5037264823913574
1_opposing_affirming_claims,facebook/bart-base,0,0,RANDOMIZATION,full test f1,0.3789178133010864
1_opposing_affirming_claims,facebook/bart-base,0,0,RANDOMIZATION,full test acc,0.5205242037773132
1_opposing_affirming_claims,facebook/bart-base,1,3,RANDOMIZATION,full test f1,0.4776395559310913
1_opposing_affirming_claims,facebook/bart-base,1,3,RANDOMIZATION,full test acc,0.5068833231925964
1_opposing_affirming_claims,facebook/bart-base,4,3,RANDOMIZATION,full test f1,0.4722428321838379
1_opposing_affirming_claims,facebook/bart-base,4,3,RANDOMIZATION,full test acc,0.5081369280815125
1_opposing_affirming_claims,facebook/bart-base,2,3,RANDOMIZATION,full test f1,0.480542778968811
1_opposing_affirming_claims,facebook/bart-base,2,3,RANDOMIZATION,full test acc,0.50909423828125
1_opposing_affirming_claims,facebook/bart-base,3,3,RANDOMIZATION,full test f1,0.486012727022171
1_opposing_affirming_claims,facebook/bart-base,3,3,RANDOMIZATION,full test acc,0.503510057926178
1_opposing_affirming_claims,facebook/bart-base,0,3,RANDOMIZATION,full test f1,0.4978411793708801
1_opposing_affirming_claims,facebook/bart-base,0,3,RANDOMIZATION,full test acc,0.5041482448577881
1_opposing_affirming_claims,facebook/bart-base,2,2,RANDOMIZATION,full test f1,0.4601385593414306
1_opposing_affirming_claims,facebook/bart-base,2,2,RANDOMIZATION,full test acc,0.517345130443573
1_opposing_affirming_claims,facebook/bart-base,0,2,RANDOMIZATION,full test f1,0.4848960638046264
1_opposing_affirming_claims,facebook/bart-base,0,2,RANDOMIZATION,full test acc,0.5056753158569336
1_opposing_affirming_claims,facebook/bart-base,1,2,RANDOMIZATION,full test f1,0.4791906177997589
1_opposing_affirming_claims,facebook/bart-base,1,2,RANDOMIZATION,full test acc,0.5094361305236816
1_opposing_affirming_claims,facebook/bart-base,1,1,RANDOMIZATION,full test f1,0.5011649131774902
1_opposing_affirming_claims,facebook/bart-base,1,1,RANDOMIZATION,full test acc,0.5027806758880615
1_opposing_affirming_claims,facebook/bart-base,2,1,RANDOMIZATION,full test f1,0.4526096880435943
1_opposing_affirming_claims,facebook/bart-base,2,1,RANDOMIZATION,full test acc,0.5098691582679749
1_opposing_affirming_claims,facebook/bart-base,3,0,RANDOMIZATION,full test f1,0.4859601259231567
1_opposing_affirming_claims,facebook/bart-base,3,0,RANDOMIZATION,full test acc,0.5097663998603821
1_opposing_affirming_claims,gpt2,1,3,RANDOMIZATION,full test f1,0.4803960621356964
1_opposing_affirming_claims,gpt2,1,3,RANDOMIZATION,full test acc,0.5072708129882812
1_opposing_affirming_claims,gpt2,0,3,RANDOMIZATION,full test f1,0.4748980402946472
1_opposing_affirming_claims,gpt2,0,3,RANDOMIZATION,full test acc,0.510325014591217
1_opposing_affirming_claims,gpt2,4,2,RANDOMIZATION,full test f1,0.4061877131462097
1_opposing_affirming_claims,gpt2,4,2,RANDOMIZATION,full test acc,0.4823813736438751
1_opposing_affirming_claims,gpt2,4,3,RANDOMIZATION,full test f1,0.4627571702003479
1_opposing_affirming_claims,gpt2,4,3,RANDOMIZATION,full test acc,0.5125358700752258
1_opposing_affirming_claims,gpt2,3,3,RANDOMIZATION,full test f1,0.49235600233078
1_opposing_affirming_claims,gpt2,3,3,RANDOMIZATION,full test acc,0.5080001950263977
1_opposing_affirming_claims,gpt2,0,1,RANDOMIZATION,full test f1,0.4585234522819519
1_opposing_affirming_claims,gpt2,0,1,RANDOMIZATION,full test acc,0.5159091949462891
1_opposing_affirming_claims,gpt2,3,2,RANDOMIZATION,full test f1,0.5046873688697815
1_opposing_affirming_claims,gpt2,3,2,RANDOMIZATION,full test acc,0.5046952366828918
1_opposing_affirming_claims,gpt2,4,0,RANDOMIZATION,full test f1,0.3627431988716125
1_opposing_affirming_claims,gpt2,4,0,RANDOMIZATION,full test acc,0.5157378911972046
1_opposing_affirming_claims,gpt2,2,3,RANDOMIZATION,full test f1,0.4056519865989685
1_opposing_affirming_claims,gpt2,2,3,RANDOMIZATION,full test acc,0.5175502300262451
1_opposing_affirming_claims,gpt2,2,0,RANDOMIZATION,full test f1,0.3809443116188049
1_opposing_affirming_claims,gpt2,2,0,RANDOMIZATION,full test acc,0.5146438479423523
1_opposing_affirming_claims,gpt2,2,2,RANDOMIZATION,full test f1,0.4855625629425049
1_opposing_affirming_claims,gpt2,2,2,RANDOMIZATION,full test acc,0.5088663101196289
1_opposing_affirming_claims,gpt2,1,1,RANDOMIZATION,full test f1,0.5004048943519592
1_opposing_affirming_claims,gpt2,1,1,RANDOMIZATION,full test acc,0.5017094612121582
1_opposing_affirming_claims,gpt2,1,0,RANDOMIZATION,full test f1,0.4912442862987518
1_opposing_affirming_claims,gpt2,1,0,RANDOMIZATION,full test acc,0.5022222399711609
1_opposing_affirming_claims,gpt2,3,1,RANDOMIZATION,full test f1,0.3627361953258514
1_opposing_affirming_claims,gpt2,3,1,RANDOMIZATION,full test acc,0.5229976773262024
1_opposing_affirming_claims,gpt2,4,1,RANDOMIZATION,full test f1,0.4896773397922516
1_opposing_affirming_claims,gpt2,4,1,RANDOMIZATION,full test acc,0.510507345199585
1_opposing_affirming_claims,gpt2,1,2,RANDOMIZATION,full test f1,0.4953554272651672
1_opposing_affirming_claims,gpt2,1,2,RANDOMIZATION,full test acc,0.4983133375644684
1_opposing_affirming_claims,gpt2,0,2,RANDOMIZATION,full test f1,0.4698792397975921
1_opposing_affirming_claims,gpt2,0,2,RANDOMIZATION,full test acc,0.510507345199585
1_opposing_affirming_claims,gpt2,2,1,RANDOMIZATION,full test f1,0.5013089776039124
1_opposing_affirming_claims,gpt2,2,1,RANDOMIZATION,full test acc,0.501846194267273
1_opposing_affirming_claims,gpt2,0,0,RANDOMIZATION,full test f1,0.3842562139034271
1_opposing_affirming_claims,gpt2,0,0,RANDOMIZATION,full test acc,0.5143475532531738
1_opposing_affirming_claims,gpt2,3,0,RANDOMIZATION,full test f1,0.3865129947662353
1_opposing_affirming_claims,gpt2,3,0,RANDOMIZATION,full test acc,0.5151908993721008
1_opposing_affirming_claims,albert-base-v2,4,3,RANDOMIZATION,full test f1,0.49951171875
1_opposing_affirming_claims,albert-base-v2,4,3,RANDOMIZATION,full test acc,0.5000227689743042
1_opposing_affirming_claims,albert-base-v2,3,0,RANDOMIZATION,full test f1,0.3859904408454895
1_opposing_affirming_claims,albert-base-v2,3,0,RANDOMIZATION,full test acc,0.5189515948295593
1_opposing_affirming_claims,albert-base-v2,1,1,RANDOMIZATION,full test f1,0.4287391602993011
1_opposing_affirming_claims,albert-base-v2,1,1,RANDOMIZATION,full test acc,0.5190545916557312
1_opposing_affirming_claims,albert-base-v2,1,3,RANDOMIZATION,full test f1,0.4999192953109741
1_opposing_affirming_claims,albert-base-v2,1,3,RANDOMIZATION,full test acc,0.5022108554840088
1_opposing_affirming_claims,albert-base-v2,0,0,RANDOMIZATION,full test f1,0.406555563211441
1_opposing_affirming_claims,albert-base-v2,0,0,RANDOMIZATION,full test acc,0.5186780691146851
1_opposing_affirming_claims,albert-base-v2,2,1,RANDOMIZATION,full test f1,0.3812679052352905
1_opposing_affirming_claims,albert-base-v2,2,1,RANDOMIZATION,full test acc,0.5210147500038147
1_opposing_affirming_claims,albert-base-v2,2,3,RANDOMIZATION,full test f1,0.4380043447017669
1_opposing_affirming_claims,albert-base-v2,2,3,RANDOMIZATION,full test acc,0.5147011876106262
1_opposing_affirming_claims,albert-base-v2,4,2,RANDOMIZATION,full test f1,0.4612631201744079
1_opposing_affirming_claims,albert-base-v2,4,2,RANDOMIZATION,full test acc,0.5133564472198486
1_opposing_affirming_claims,albert-base-v2,2,0,RANDOMIZATION,full test f1,0.4985239505767822
1_opposing_affirming_claims,albert-base-v2,2,0,RANDOMIZATION,full test acc,0.5053902864456177
1_opposing_affirming_claims,albert-base-v2,0,3,RANDOMIZATION,full test f1,0.4638340473175049
1_opposing_affirming_claims,albert-base-v2,0,3,RANDOMIZATION,full test acc,0.5074531435966492
1_opposing_affirming_claims,albert-base-v2,4,1,RANDOMIZATION,full test f1,0.4983915090560913
1_opposing_affirming_claims,albert-base-v2,4,1,RANDOMIZATION,full test acc,0.5000227689743042
1_opposing_affirming_claims,albert-base-v2,3,3,RANDOMIZATION,full test f1,0.3942437469959259
1_opposing_affirming_claims,albert-base-v2,3,3,RANDOMIZATION,full test acc,0.5143592953681946
1_opposing_affirming_claims,albert-base-v2,3,1,RANDOMIZATION,full test f1,0.5031660199165344
1_opposing_affirming_claims,albert-base-v2,3,1,RANDOMIZATION,full test acc,0.5072936415672302
1_opposing_affirming_claims,albert-base-v2,1,0,RANDOMIZATION,full test f1,0.3767094910144806
1_opposing_affirming_claims,albert-base-v2,1,0,RANDOMIZATION,full test acc,0.5211623907089233
1_opposing_affirming_claims,albert-base-v2,4,0,RANDOMIZATION,full test f1,0.4705570042133331
1_opposing_affirming_claims,albert-base-v2,4,0,RANDOMIZATION,full test acc,0.5074188113212585
1_opposing_affirming_claims,albert-base-v2,0,1,RANDOMIZATION,full test f1,0.4963074326515198
1_opposing_affirming_claims,albert-base-v2,0,1,RANDOMIZATION,full test acc,0.4963076114654541
1_opposing_affirming_claims,albert-base-v2,0,2,RANDOMIZATION,full test f1,0.4977540969848633
1_opposing_affirming_claims,albert-base-v2,0,2,RANDOMIZATION,full test acc,0.5019601583480835
1_opposing_affirming_claims,albert-base-v2,1,2,RANDOMIZATION,full test f1,0.4812044203281402
1_opposing_affirming_claims,albert-base-v2,1,2,RANDOMIZATION,full test acc,0.5044445395469666
1_opposing_affirming_claims,albert-base-v2,2,2,RANDOMIZATION,full test f1,0.4900281131267547
1_opposing_affirming_claims,albert-base-v2,2,2,RANDOMIZATION,full test acc,0.5045357346534729
1_opposing_affirming_claims,albert-base-v2,3,2,RANDOMIZATION,full test f1,0.4644646644592285
1_opposing_affirming_claims,albert-base-v2,3,2,RANDOMIZATION,full test acc,0.5077266693115234
1_opposing_affirming_claims,bert-base-uncased,3,0,RANDOMIZATION,full test f1,0.4960975050926208
1_opposing_affirming_claims,bert-base-uncased,3,0,RANDOMIZATION,full test acc,0.5023133754730225
1_opposing_affirming_claims,bert-base-uncased,3,3,RANDOMIZATION,full test f1,0.4634636640548706
1_opposing_affirming_claims,bert-base-uncased,3,3,RANDOMIZATION,full test acc,0.510917603969574
1_opposing_affirming_claims,bert-base-uncased,3,2,RANDOMIZATION,full test f1,0.4473488330841064
1_opposing_affirming_claims,bert-base-uncased,3,2,RANDOMIZATION,full test acc,0.5111911296844482
1_opposing_affirming_claims,bert-base-uncased,4,3,RANDOMIZATION,full test f1,0.4923254251480102
1_opposing_affirming_claims,bert-base-uncased,4,3,RANDOMIZATION,full test acc,0.5073391795158386
1_opposing_affirming_claims,bert-base-uncased,0,0,RANDOMIZATION,full test f1,0.3837392330169678
1_opposing_affirming_claims,bert-base-uncased,0,0,RANDOMIZATION,full test acc,0.5199999809265137
1_opposing_affirming_claims,bert-base-uncased,1,1,RANDOMIZATION,full test f1,0.4625051021575928
1_opposing_affirming_claims,bert-base-uncased,1,1,RANDOMIZATION,full test acc,0.5098691582679749
1_opposing_affirming_claims,bert-base-uncased,1,3,RANDOMIZATION,full test f1,0.4562422335147857
1_opposing_affirming_claims,bert-base-uncased,1,3,RANDOMIZATION,full test acc,0.5131056904792786
1_opposing_affirming_claims,bert-base-uncased,0,3,RANDOMIZATION,full test f1,0.3593232929706573
1_opposing_affirming_claims,bert-base-uncased,0,3,RANDOMIZATION,full test acc,0.5210147500038147
1_opposing_affirming_claims,bert-base-uncased,3,1,RANDOMIZATION,full test f1,0.472585380077362
1_opposing_affirming_claims,bert-base-uncased,3,1,RANDOMIZATION,full test acc,0.5062223672866821
1_opposing_affirming_claims,bert-base-uncased,4,1,RANDOMIZATION,full test f1,0.3750090301036834
1_opposing_affirming_claims,bert-base-uncased,4,1,RANDOMIZATION,full test acc,0.5191229581832886
1_opposing_affirming_claims,bert-base-uncased,4,2,RANDOMIZATION,full test f1,0.4983595907688141
1_opposing_affirming_claims,bert-base-uncased,4,2,RANDOMIZATION,full test acc,0.5003418922424316
1_opposing_affirming_claims,bert-base-uncased,0,2,RANDOMIZATION,full test f1,0.4741691946983337
1_opposing_affirming_claims,bert-base-uncased,0,2,RANDOMIZATION,full test acc,0.5061084032058716
1_opposing_affirming_claims,bert-base-uncased,2,2,RANDOMIZATION,full test f1,0.494602233171463
